"gene_id","cell_type","log2FC","lfcSE","pval","padj","baseMean"
"ABHD8","Excitatory_neuron",0.297241762918116,0.975105571713487,0.760495372621167,0.999464148140922,47.5291944816076
"ABI1","Excitatory_neuron",-1.64885559216325,0.761572661663747,0.0303825794086369,0.587576701144964,10.4980248459177
"ABI2","Excitatory_neuron",-1.53760018537901,0.912101588242508,0.0918386947035521,0.837947358767819,20.3515770973361
"ABITRAM","Excitatory_neuron",-0.668453589755345,0.831464594022319,0.421427498631826,0.999464148140922,3.04850640698402
"ABL1","Excitatory_neuron",-4.06331123310235,2.29091195821567,0.0761185158600899,0.801705017224806,13.3787013225974
"ABL2","Excitatory_neuron",0.640826203333121,1.45583145534958,0.659807582977652,0.999464148140922,1.22802377731957
"ABLIM1","Excitatory_neuron",-0.480101516709602,1.03787516389157,0.643664602040805,0.999464148140922,2.02047642299345
"ABLIM2","Excitatory_neuron",1.11934751370991,1.85160904502404,0.54549337685872,0.999464148140922,0.900548806038887
"ABLIM3","Excitatory_neuron",-1.50845402040395,2.07124880645168,0.466440743106386,0.999464148140922,0.627611469041635
"ABR","Excitatory_neuron",-0.0137670718442133,1.00124237160348,0.989029441555213,0.999464148140922,6.80499330273186
"ABRA","Excitatory_neuron",-0.250094484349637,3.28532926801617,0.93931994281117,0.999464148140922,0.53333803526464
"ABRACL","Excitatory_neuron",0.469973671430953,1.44620866197492,0.745204173392313,0.999464148140922,0.689886209559483
"ABRAXAS1","Excitatory_neuron",-0.140592187670798,1.84819712321154,0.939363479595029,0.999464148140922,0.910455067273962
"ABRAXAS2","Excitatory_neuron",-0.911663435839565,0.878699648082625,0.299496242453722,0.999464148140922,12.9183292017405
"ABT1","Excitatory_neuron",1.49006393499999,0.962847468291854,0.121728341517716,0.904935750446275,3.8835648227236
"ABTB1","Excitatory_neuron",-0.646668030872909,0.732624494218075,0.377412848298738,0.999464148140922,7.39776867459811
"ABTB3","Excitatory_neuron",2.16670465654393,3.54865888965015,0.541484288805585,0.999464148140922,0.325878565375668
"ACAA1","Excitatory_neuron",-1.00258837306161,0.947807045910459,0.290147556602993,0.999464148140922,16.8783393045234
"ACACA","Excitatory_neuron",0.401367565002541,0.870419196510304,0.644712624649461,0.999464148140922,9.21537938227123
"ACAD10","Excitatory_neuron",-0.39817926161076,1.34332934900947,0.766915278820985,0.999464148140922,1.50958012960259
"ACAD11","Excitatory_neuron",0.59101866588628,0.838660531029764,0.480986123029087,0.999464148140922,15.4508683392778
"ACAD8","Excitatory_neuron",-0.95563576363719,0.772430521752871,0.216020182775684,0.999464148140922,19.3538794391753
"ACAD9","Excitatory_neuron",0.292481557624145,0.81983331947942,0.721273472134105,0.999464148140922,19.4707639517004
"ACADM","Excitatory_neuron",-0.787235027847604,0.749030255715947,0.293255996702774,0.999464148140922,11.6867985282069
"ACADS","Excitatory_neuron",2.66891895504867,1.88308473892833,0.156391672770555,0.94865114719953,0.89995547415338
"ACADSB","Excitatory_neuron",0.477978877174556,0.819211517667285,0.55958225969246,0.999464148140922,5.25338477850458
"ACADVL","Excitatory_neuron",1.57582756564877,0.709737036253471,0.0263985605651969,0.556896675559093,17.1668113742184
"ACAN","Excitatory_neuron",5.02423858846952,3.59047638393247,0.161715944899092,0.955269239670598,4.10485501886872
"ACAP1","Excitatory_neuron",2.01060559006226,1.25873959766862,0.110195163763242,0.886183569883838,3.45717922102935
"ACAP2","Excitatory_neuron",-0.735460632773211,0.773712971670343,0.341827762195959,0.999464148140922,77.3357331132808
"ACAP3","Excitatory_neuron",-0.202206398332228,0.955766737880389,0.83244673680117,0.999464148140922,30.0667686374988
"ACAT1","Excitatory_neuron",0.204385896314754,1.04052601370795,0.844277098424286,0.999464148140922,2.76273862082139
"ACAT2","Excitatory_neuron",-0.162815603278967,1.20029786685933,0.892101139533176,0.999464148140922,2.15943365487548
