"donor","transcript_id","cell_type","gene_id","is_significant_hit","condition","n_cells_donor","raw_count","gene_total_count","psi","padj_gene","padj_tx","delta_psi","n_cells_expressing_gene"
"SMC027","CAMK2B-226","Excitatory_neuron","CAMK2B",FALSE,"Control",129,0,115,0,NA,NA,NA,31
"SMC030","CAMK2B-226","Excitatory_neuron","CAMK2B",FALSE,"Control",915,1,153,0.0065359477124183,NA,NA,NA,122
"SMC033","CAMK2B-226","Excitatory_neuron","CAMK2B",FALSE,"Control",2797,0,509,0,NA,NA,NA,262
"SMC052","CAMK2B-226","Excitatory_neuron","CAMK2B",FALSE,"Control",4785,10,886,0.0112866817155756,NA,NA,NA,346
"PO05","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",1197,0,47,0,NA,NA,NA,42
"PO11","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",1165,0,47,0,NA,NA,NA,37
"PO28","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",1851,3,302,0.00993377483443709,NA,NA,NA,193
"PO41","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",973,1,168,0.00595238095238095,NA,NA,NA,119
"PO42","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",1303,1,37,0.027027027027027,NA,NA,NA,30
"SMC029","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",150,0,16,0,NA,NA,NA,8
"SMC032","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",578,0,88,0,NA,NA,NA,64
"SMC036","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",206,0,42,0,NA,NA,NA,9
"SMC038","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",1640,3,1250,0.0024,NA,NA,NA,313
"SMC039","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",413,0,35,0,NA,NA,NA,10
"SMC041","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",1746,3,322,0.0093167701863354,NA,NA,NA,66
"SMC043","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",105,0,2,0,NA,NA,NA,2
"SMC049","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"AD",4070,26,4021,0.00646605322059189,NA,NA,NA,1264
"PO13","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"Control",777,0,14,0,NA,NA,NA,12
"PO15","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"Control",744,0,146,0,NA,NA,NA,105
"PO20","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"Control",1454,0,44,0,NA,NA,NA,33
"PO23","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"Control",1605,1,538,0.00185873605947955,NA,NA,NA,318
"SMC027","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"Control",129,18,115,0.156521739130435,NA,NA,NA,31
"SMC030","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"Control",915,0,153,0,NA,NA,NA,122
"SMC033","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"Control",2797,2,509,0.00392927308447937,NA,NA,NA,262
"SMC052","CAMK2B-230","Excitatory_neuron","CAMK2B",FALSE,"Control",4785,9,886,0.0101580135440181,NA,NA,NA,346
"PO05","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",1197,0,47,0,NA,NA,NA,42
"PO11","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",1165,0,47,0,NA,NA,NA,37
"PO28","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",1851,9,302,0.0298013245033113,NA,NA,NA,193
"PO41","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",973,2,168,0.0119047619047619,NA,NA,NA,119
"PO42","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",1303,0,37,0,NA,NA,NA,30
"SMC029","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",150,0,16,0,NA,NA,NA,8
"SMC032","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",578,0,88,0,NA,NA,NA,64
"SMC036","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",206,0,42,0,NA,NA,NA,9
"SMC038","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",1640,0,1250,0,NA,NA,NA,313
"SMC039","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",413,0,35,0,NA,NA,NA,10
"SMC041","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",1746,0,322,0,NA,NA,NA,66
"SMC043","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",105,0,2,0,NA,NA,NA,2
"SMC049","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"AD",4070,22,4021,0.00547127580203929,NA,NA,NA,1264
"PO13","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"Control",777,0,14,0,NA,NA,NA,12
"PO15","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"Control",744,0,146,0,NA,NA,NA,105
"PO20","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"Control",1454,0,44,0,NA,NA,NA,33
"PO23","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"Control",1605,1,538,0.00185873605947955,NA,NA,NA,318
"SMC027","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"Control",129,0,115,0,NA,NA,NA,31
"SMC030","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"Control",915,0,153,0,NA,NA,NA,122
"SMC033","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"Control",2797,0,509,0,NA,NA,NA,262
"SMC052","CAMK2B-231","Excitatory_neuron","CAMK2B",FALSE,"Control",4785,1,886,0.00112866817155756,NA,NA,NA,346
"PO05","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",1197,0,47,0,NA,NA,NA,42
"PO11","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",1165,0,47,0,NA,NA,NA,37
"PO28","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",1851,0,302,0,NA,NA,NA,193
"PO41","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",973,0,168,0,NA,NA,NA,119
"PO42","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",1303,0,37,0,NA,NA,NA,30
"SMC029","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",150,0,16,0,NA,NA,NA,8
"SMC032","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",578,0,88,0,NA,NA,NA,64
"SMC036","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",206,1,42,0.0238095238095238,NA,NA,NA,9
"SMC038","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",1640,0,1250,0,NA,NA,NA,313
"SMC039","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",413,0,35,0,NA,NA,NA,10
"SMC041","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",1746,0,322,0,NA,NA,NA,66
"SMC043","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",105,0,2,0,NA,NA,NA,2
"SMC049","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"AD",4070,1,4021,0.00024869435463815,NA,NA,NA,1264
"PO13","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"Control",777,0,14,0,NA,NA,NA,12
"PO15","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"Control",744,0,146,0,NA,NA,NA,105
"PO20","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"Control",1454,0,44,0,NA,NA,NA,33
"PO23","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"Control",1605,0,538,0,NA,NA,NA,318
"SMC027","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"Control",129,0,115,0,NA,NA,NA,31
"SMC030","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"Control",915,0,153,0,NA,NA,NA,122
"SMC033","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"Control",2797,0,509,0,NA,NA,NA,262
"SMC052","CAMK2B-232","Excitatory_neuron","CAMK2B",FALSE,"Control",4785,0,886,0,NA,NA,NA,346
"PO05","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",1197,1,47,0.0212765957446809,NA,NA,NA,42
"PO11","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",1165,0,47,0,NA,NA,NA,37
"PO28","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",1851,0,302,0,NA,NA,NA,193
"PO41","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",973,0,168,0,NA,NA,NA,119
"PO42","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",1303,1,37,0.027027027027027,NA,NA,NA,30
"SMC029","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",150,0,16,0,NA,NA,NA,8
"SMC032","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",578,0,88,0,NA,NA,NA,64
"SMC036","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",206,0,42,0,NA,NA,NA,9
"SMC038","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",1640,0,1250,0,NA,NA,NA,313
"SMC039","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",413,0,35,0,NA,NA,NA,10
"SMC041","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",1746,0,322,0,NA,NA,NA,66
"SMC043","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",105,0,2,0,NA,NA,NA,2
"SMC049","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"AD",4070,0,4021,0,NA,NA,NA,1264
"PO13","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"Control",777,0,14,0,NA,NA,NA,12
"PO15","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"Control",744,0,146,0,NA,NA,NA,105
"PO20","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"Control",1454,0,44,0,NA,NA,NA,33
"PO23","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"Control",1605,0,538,0,NA,NA,NA,318
"SMC027","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"Control",129,0,115,0,NA,NA,NA,31
"SMC030","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"Control",915,0,153,0,NA,NA,NA,122
"SMC033","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"Control",2797,0,509,0,NA,NA,NA,262
"SMC052","CAMK2B-242","Excitatory_neuron","CAMK2B",FALSE,"Control",4785,1,886,0.00112866817155756,NA,NA,NA,346
"PO05","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",1197,0,47,0,NA,NA,NA,42
"PO11","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",1165,0,47,0,NA,NA,NA,37
"PO28","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",1851,0,302,0,NA,NA,NA,193
"PO41","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",973,0,168,0,NA,NA,NA,119
"PO42","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",1303,0,37,0,NA,NA,NA,30
"SMC029","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",150,0,16,0,NA,NA,NA,8
"SMC032","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",578,0,88,0,NA,NA,NA,64
"SMC036","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",206,0,42,0,NA,NA,NA,9
"SMC038","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",1640,1,1250,8e-04,NA,NA,NA,313
"SMC039","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",413,0,35,0,NA,NA,NA,10
"SMC041","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",1746,0,322,0,NA,NA,NA,66
"SMC043","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",105,0,2,0,NA,NA,NA,2
"SMC049","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"AD",4070,2,4021,0.000497388709276299,NA,NA,NA,1264
"PO13","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"Control",777,0,14,0,NA,NA,NA,12
"PO15","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"Control",744,2,146,0.0136986301369863,NA,NA,NA,105
"PO20","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"Control",1454,2,44,0.0454545454545455,NA,NA,NA,33
"PO23","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"Control",1605,8,538,0.0148698884758364,NA,NA,NA,318
"SMC027","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"Control",129,1,115,0.00869565217391304,NA,NA,NA,31
"SMC030","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"Control",915,1,153,0.0065359477124183,NA,NA,NA,122
"SMC033","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"Control",2797,0,509,0,NA,NA,NA,262
"SMC052","CAMK2B-243","Excitatory_neuron","CAMK2B",FALSE,"Control",4785,7,886,0.00790067720090293,NA,NA,NA,346
"PO05","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",1197,0,47,0,NA,NA,NA,42
"PO11","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",1165,0,47,0,NA,NA,NA,37
"PO28","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",1851,1,302,0.0033112582781457,NA,NA,NA,193
"PO41","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",973,0,168,0,NA,NA,NA,119
"PO42","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",1303,0,37,0,NA,NA,NA,30
"SMC029","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",150,0,16,0,NA,NA,NA,8
"SMC032","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",578,0,88,0,NA,NA,NA,64
"SMC036","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",206,0,42,0,NA,NA,NA,9
"SMC038","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",1640,1,1250,8e-04,NA,NA,NA,313
"SMC039","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",413,0,35,0,NA,NA,NA,10
"SMC041","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",1746,0,322,0,NA,NA,NA,66
"SMC043","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",105,0,2,0,NA,NA,NA,2
"SMC049","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"AD",4070,1,4021,0.00024869435463815,NA,NA,NA,1264
"PO13","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"Control",777,0,14,0,NA,NA,NA,12
"PO15","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"Control",744,0,146,0,NA,NA,NA,105
"PO20","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"Control",1454,0,44,0,NA,NA,NA,33
"PO23","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"Control",1605,0,538,0,NA,NA,NA,318
"SMC027","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"Control",129,0,115,0,NA,NA,NA,31
"SMC030","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"Control",915,0,153,0,NA,NA,NA,122
"SMC033","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"Control",2797,1,509,0.00196463654223969,NA,NA,NA,262
"SMC052","CAMK2B-247","Excitatory_neuron","CAMK2B",FALSE,"Control",4785,1,886,0.00112866817155756,NA,NA,NA,346
"PO05","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",1197,0,47,0,NA,NA,NA,42
"PO11","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",1165,0,47,0,NA,NA,NA,37
"PO28","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",1851,1,302,0.0033112582781457,NA,NA,NA,193
"PO41","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",973,0,168,0,NA,NA,NA,119
"PO42","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",1303,0,37,0,NA,NA,NA,30
"SMC029","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",150,0,16,0,NA,NA,NA,8
"SMC032","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",578,0,88,0,NA,NA,NA,64
"SMC036","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",206,0,42,0,NA,NA,NA,9
"SMC038","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",1640,0,1250,0,NA,NA,NA,313
"SMC039","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",413,0,35,0,NA,NA,NA,10
"SMC041","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",1746,0,322,0,NA,NA,NA,66
"SMC043","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",105,0,2,0,NA,NA,NA,2
"SMC049","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"AD",4070,0,4021,0,NA,NA,NA,1264
"PO13","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"Control",777,1,14,0.0714285714285714,NA,NA,NA,12
"PO15","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"Control",744,0,146,0,NA,NA,NA,105
"PO20","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"Control",1454,0,44,0,NA,NA,NA,33
"PO23","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"Control",1605,0,538,0,NA,NA,NA,318
"SMC027","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"Control",129,0,115,0,NA,NA,NA,31
"SMC030","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"Control",915,0,153,0,NA,NA,NA,122
"SMC033","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"Control",2797,0,509,0,NA,NA,NA,262
"SMC052","CAMK2B-248","Excitatory_neuron","CAMK2B",FALSE,"Control",4785,2,886,0.00225733634311512,NA,NA,NA,346
"PO05","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",1197,17,83,0.204819277108434,0.021725051591211,0.0499492506973816,0.0204030396619893,15
"PO11","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",1165,8,73,0.10958904109589,0.021725051591211,0.0499492506973816,0.0204030396619893,23
"PO28","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",1851,34,138,0.246376811594203,0.021725051591211,0.0499492506973816,0.0204030396619893,31
"PO41","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",973,7,70,0.1,0.021725051591211,0.0499492506973816,0.0204030396619893,16
"PO42","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",1303,5,24,0.208333333333333,0.021725051591211,0.0499492506973816,0.0204030396619893,7
"SMC029","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",150,0,8,0,0.021725051591211,0.0499492506973816,0.0204030396619893,1
"SMC032","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",578,31,166,0.186746987951807,0.021725051591211,0.0499492506973816,0.0204030396619893,25
"SMC036","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",206,0,28,0,0.021725051591211,0.0499492506973816,0.0204030396619893,3
"SMC038","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",1640,30,984,0.0304878048780488,0.021725051591211,0.0499492506973816,0.0204030396619893,33
"SMC039","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",413,59,117,0.504273504273504,0.021725051591211,0.0499492506973816,0.0204030396619893,3
"SMC041","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",1746,0,1,0,0.021725051591211,0.0499492506973816,0.0204030396619893,1
"SMC043","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",105,0,1,0,0.021725051591211,0.0499492506973816,0.0204030396619893,1
"SMC049","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"AD",4070,59,500,0.118,0.021725051591211,0.0499492506973816,0.0204030396619893,106
"PO13","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"Control",777,0,18,0,0.021725051591211,0.0499492506973816,0.0204030396619893,3
"PO15","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"Control",744,52,198,0.262626262626263,0.021725051591211,0.0499492506973816,0.0204030396619893,47
"PO20","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"Control",1454,0,18,0,0.021725051591211,0.0499492506973816,0.0204030396619893,2
"PO23","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"Control",1605,13,91,0.142857142857143,0.021725051591211,0.0499492506973816,0.0204030396619893,35
"SMC027","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"Control",129,0,1,0,0.021725051591211,0.0499492506973816,0.0204030396619893,1
"SMC030","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"Control",915,85,241,0.352697095435685,0.021725051591211,0.0499492506973816,0.0204030396619893,54
"SMC033","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"Control",2797,45,346,0.130057803468208,0.021725051591211,0.0499492506973816,0.0204030396619893,61
"SMC052","CSRNP3-201","Excitatory_neuron","CSRNP3",TRUE,"Control",4785,0,52,0,0.021725051591211,0.0499492506973816,0.0204030396619893,16
"PO05","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1197,56,83,0.674698795180723,0.021725051591211,0.0158000375208807,-0.0447271614141159,15
"PO11","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1165,48,73,0.657534246575342,0.021725051591211,0.0158000375208807,-0.0447271614141159,23
"PO28","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1851,79,138,0.572463768115942,0.021725051591211,0.0158000375208807,-0.0447271614141159,31
"PO41","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",973,55,70,0.785714285714286,0.021725051591211,0.0158000375208807,-0.0447271614141159,16
"PO42","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1303,15,24,0.625,0.021725051591211,0.0158000375208807,-0.0447271614141159,7
"SMC029","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",150,8,8,1,0.021725051591211,0.0158000375208807,-0.0447271614141159,1
"SMC032","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",578,131,166,0.789156626506024,0.021725051591211,0.0158000375208807,-0.0447271614141159,25
"SMC036","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",206,1,28,0.0357142857142857,0.021725051591211,0.0158000375208807,-0.0447271614141159,3
"SMC038","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1640,205,984,0.208333333333333,0.021725051591211,0.0158000375208807,-0.0447271614141159,33
"SMC039","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",413,54,117,0.461538461538462,0.021725051591211,0.0158000375208807,-0.0447271614141159,3
"SMC041","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",1746,0,1,0,0.021725051591211,0.0158000375208807,-0.0447271614141159,1
"SMC043","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",105,0,1,0,0.021725051591211,0.0158000375208807,-0.0447271614141159,1
"SMC049","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"AD",4070,320,500,0.64,0.021725051591211,0.0158000375208807,-0.0447271614141159,106
"PO13","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",777,1,18,0.0555555555555556,0.021725051591211,0.0158000375208807,-0.0447271614141159,3
"PO15","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",744,133,198,0.671717171717172,0.021725051591211,0.0158000375208807,-0.0447271614141159,47
"PO20","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",1454,18,18,1,0.021725051591211,0.0158000375208807,-0.0447271614141159,2
"PO23","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",1605,52,91,0.571428571428571,0.021725051591211,0.0158000375208807,-0.0447271614141159,35
"SMC027","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",129,0,1,0,0.021725051591211,0.0158000375208807,-0.0447271614141159,1
"SMC030","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",915,146,241,0.605809128630705,0.021725051591211,0.0158000375208807,-0.0447271614141159,54
"SMC033","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",2797,266,346,0.76878612716763,0.021725051591211,0.0158000375208807,-0.0447271614141159,61
"SMC052","CSRNP3-202","Excitatory_neuron","CSRNP3",TRUE,"Control",4785,34,52,0.653846153846154,0.021725051591211,0.0158000375208807,-0.0447271614141159,16
"PO05","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1197,1,83,0.0120481927710843,NA,NA,NA,15
"PO11","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1165,14,73,0.191780821917808,NA,NA,NA,23
"PO28","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1851,19,138,0.13768115942029,NA,NA,NA,31
"PO41","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",973,6,70,0.0857142857142857,NA,NA,NA,16
"PO42","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1303,3,24,0.125,NA,NA,NA,7
"SMC029","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",150,0,8,0,NA,NA,NA,1
"SMC032","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",578,4,166,0.0240963855421687,NA,NA,NA,25
"SMC036","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",206,27,28,0.964285714285714,NA,NA,NA,3
"SMC038","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1640,743,984,0.755081300813008,NA,NA,NA,33
"SMC039","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",413,0,117,0,NA,NA,NA,3
"SMC041","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",1746,1,1,1,NA,NA,NA,1
"SMC043","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",105,1,1,1,NA,NA,NA,1
"SMC049","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"AD",4070,88,500,0.176,NA,NA,NA,106
"PO13","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",777,16,18,0.888888888888889,NA,NA,NA,3
"PO15","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",744,12,198,0.0606060606060606,NA,NA,NA,47
"PO20","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",1454,0,18,0,NA,NA,NA,2
"PO23","CSRNP3-203","Excitatory_neuron","CSRNP3",FALSE,"Control",1605,22,91,0.241758241758242,NA,NA,NA,35
